method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
dmavae,3,N1000_nX200_sx1,36,1000,200,1,1.492935,1.088827,0.404108,0.251261,1.696215,1.121131,0.575084,0.383389,-0.203280,-0.032304,-0.170976,-0.132128,True,311.009178,238.390910,0.018022,0.233492,0.000076
dmavae,3,N1000_nX200_sx1,37,1000,200,1,1.853397,1.155527,0.697870,0.448887,1.683141,1.108029,0.575112,0.383408,0.170256,0.047498,0.122758,0.065479,True,310.329728,233.919281,0.015152,0.246223,0.000065
dmavae,3,N1000_nX200_sx1,38,1000,200,1,1.771929,1.246293,0.525636,0.370131,1.706602,1.129923,0.576679,0.384453,0.065327,0.116370,-0.051044,-0.014322,True,309.382271,239.602444,0.013776,0.225546,0.000057
dmavae,3,N1000_nX200_sx1,39,1000,200,1,1.762835,1.152219,0.610616,0.397639,1.696497,1.121293,0.575203,0.383469,0.066339,0.030926,0.035413,0.014170,True,306.680834,240.212455,0.016304,0.216735,0.000068
dmavae,3,N1000_nX200_sx1,40,1000,200,1,1.749282,1.114767,0.634515,0.443776,1.724448,1.148431,0.576017,0.384011,0.024834,-0.033664,0.058498,0.059764,True,303.036659,237.623309,0.011378,0.215860,0.000048
dmavae,3,N1000_nX200_sx1,41,1000,200,1,1.907017,1.291840,0.615177,0.416207,1.707751,1.131546,0.576205,0.384136,0.199266,0.160294,0.038972,0.032070,True,309.165825,236.891084,0.014169,0.233773,0.000060
dmavae,3,N1000_nX200_sx1,42,1000,200,1,1.630622,1.040009,0.590614,0.406481,1.687318,1.111605,0.575713,0.383809,-0.056696,-0.071596,0.014901,0.022673,True,305.186907,235.490145,0.024894,0.228374,0.000106
dmavae,3,N1000_nX200_sx1,43,1000,200,1,1.780891,1.178614,0.602277,0.410645,1.711676,1.136589,0.575088,0.383392,0.069214,0.042025,0.027189,0.027253,True,304.851323,238.756220,0.021088,0.216811,0.000088
dmavae,3,N1000_nX200_sx1,44,1000,200,1,1.292549,0.986776,0.305773,0.225043,1.684022,1.108399,0.575624,0.383749,-0.391473,-0.121623,-0.269850,-0.158706,True,305.371543,238.151044,0.011520,0.220127,0.000048
dmavae,3,N1000_nX200_sx1,45,1000,200,1,2.001976,1.263492,0.738484,0.498498,1.680501,1.104959,0.575542,0.383695,0.321474,0.158533,0.162941,0.114803,True,311.821898,237.153461,0.013016,0.239459,0.000055
dmavae,3,N1000_nX200_sx1,46,1000,200,1,1.610636,1.039315,0.571321,0.338411,1.691024,1.116231,0.574792,0.383195,-0.080388,-0.076916,-0.003471,-0.044784,True,305.473660,236.962095,0.014188,0.224280,0.000060
dmavae,3,N1000_nX200_sx1,47,1000,200,1,1.980772,1.306056,0.674716,0.431807,1.682488,1.105393,0.577095,0.384730,0.298284,0.200663,0.097621,0.047077,True,302.716222,235.438540,0.011096,0.222247,0.000047
dmavae,3,N1000_nX200_sx1,48,1000,200,1,1.752018,1.140397,0.611621,0.471254,1.707289,1.130576,0.576713,0.384475,0.044730,0.009821,0.034908,0.086779,True,308.330557,239.438436,0.025919,0.223436,0.000108
dmavae,3,N1000_nX200_sx1,49,1000,200,1,1.639893,0.987395,0.652497,0.426702,1.670502,1.096106,0.574397,0.382931,-0.030610,-0.108710,0.078101,0.043771,True,303.333360,239.198432,0.018895,0.211434,0.000079
dmavae,3,N1000_nX200_sx1,50,1000,200,1,1.636958,1.121547,0.515412,0.308206,1.726438,1.150045,0.576393,0.384262,-0.089480,-0.028499,-0.060981,-0.076056,True,310.677484,236.157625,0.012309,0.239862,0.000052
dmavae,3,N1000_nX200_sx1,51,1000,200,1,1.549088,1.049505,0.499583,0.320025,1.707983,1.132401,0.575582,0.383721,-0.158895,-0.082897,-0.075999,-0.063696,True,305.915531,238.191628,0.009504,0.221381,0.000040
dmavae,3,N1000_nX200_sx1,52,1000,200,1,1.566288,0.958650,0.607638,0.409120,1.691097,1.114923,0.576174,0.384116,-0.124809,-0.156273,0.031464,0.025004,True,310.184922,237.912364,0.011894,0.232998,0.000050
dmavae,3,N1000_nX200_sx1,53,1000,200,1,1.537234,0.850322,0.686912,0.441793,1.734037,1.158536,0.575501,0.383667,-0.196803,-0.308215,0.111411,0.058126,True,307.164698,238.397069,0.007745,0.223879,0.000032
dmavae,3,N1000_nX200_sx1,54,1000,200,1,1.813730,1.062194,0.751536,0.489655,1.696307,1.120821,0.575486,0.383657,0.117423,-0.058627,0.176050,0.105998,True,303.008717,236.968050,0.012923,0.217950,0.000055
dmavae,3,N1000_nX200_sx1,55,1000,200,1,2.024215,1.211373,0.812842,0.516098,1.690426,1.115143,0.575284,0.383522,0.333789,0.096230,0.237559,0.132575,True,310.031510,238.171014,0.018016,0.231784,0.000076
dmavae,3,N1000_nX200_sx1,56,1000,200,1,1.722410,1.080624,0.641786,0.453405,1.676339,1.101298,0.575040,0.383360,0.046072,-0.020674,0.066746,0.070045,True,309.546204,240.907027,0.011327,0.221741,0.000047
dmavae,3,N1000_nX200_sx1,57,1000,200,1,1.760626,1.092289,0.668338,0.508326,1.703486,1.127857,0.575630,0.383753,0.057140,-0.035568,0.092708,0.124573,True,304.804790,238.627663,0.039010,0.217113,0.000163
dmavae,3,N1000_nX200_sx1,58,1000,200,1,1.515611,0.903694,0.611918,0.430398,1.704759,1.127999,0.576760,0.384507,-0.189148,-0.224305,0.035157,0.045891,True,307.212496,234.824485,0.016108,0.235628,0.000069
dmavae,3,N1000_nX200_sx1,59,1000,200,1,1.903184,1.337885,0.565299,0.354731,1.704048,1.128500,0.575548,0.383699,0.199136,0.209385,-0.010249,-0.028967,True,302.593708,236.883970,0.014802,0.217155,0.000062
dmavae,3,N1000_nX200_sx1,60,1000,200,1,1.453208,1.006876,0.446332,0.285063,1.714772,1.139875,0.574897,0.383264,-0.261564,-0.132999,-0.128565,-0.098201,True,304.657394,238.355544,0.011148,0.217628,0.000047
dmavae,3,N1000_nX200_sx1,61,1000,200,1,1.589262,0.910981,0.678281,0.463295,1.693528,1.117543,0.575986,0.383990,-0.104266,-0.206561,0.102295,0.079304,True,306.912706,236.838600,0.007879,0.228319,0.000033
dmavae,3,N1000_nX200_sx1,62,1000,200,1,1.784225,1.172201,0.612024,0.449931,1.711014,1.134478,0.576536,0.384357,0.073211,0.037724,0.035488,0.065573,True,312.440472,236.136578,0.024228,0.244219,0.000103
dmavae,3,N1000_nX200_sx1,63,1000,200,1,1.725264,1.044678,0.680586,0.425417,1.688751,1.112215,0.576536,0.384357,0.036513,-0.067537,0.104050,0.041060,True,305.057148,235.990905,0.005749,0.226404,0.000024
dmavae,3,N1000_nX200_sx1,64,1000,200,1,1.945633,1.172239,0.773395,0.483314,1.729196,1.154216,0.574980,0.383320,0.216438,0.018023,0.198415,0.099994,True,307.846780,237.606541,0.014636,0.228166,0.000062
dmavae,3,N1000_nX200_sx1,65,1000,200,1,1.879625,1.082377,0.797248,0.558556,1.690844,1.115157,0.575688,0.383792,0.188781,-0.032780,0.221560,0.174764,True,306.555338,235.760565,0.020433,0.230936,0.000087
dmavae,3,N1000_nX200_sx1,66,1000,200,1,1.801263,1.196967,0.604296,0.406084,1.701663,1.125599,0.576065,0.384043,0.099600,0.071368,0.028231,0.022041,True,306.698497,235.019579,0.008076,0.233711,0.000034
dmavae,3,N1000_nX200_sx1,67,1000,200,1,1.780169,1.071326,0.708843,0.494050,1.694818,1.118787,0.576031,0.384021,0.085351,-0.047460,0.132812,0.110029,True,312.703720,237.765871,0.023614,0.239645,0.000099
dmavae,3,N1000_nX200_sx1,68,1000,200,1,1.782112,1.329207,0.452905,0.304923,1.718843,1.142171,0.576671,0.384448,0.063269,0.187036,-0.123767,-0.079525,True,302.849618,237.034709,0.012526,0.217319,0.000053
dmavae,3,N1000_nX200_sx1,69,1000,200,1,1.891197,1.352164,0.539034,0.342883,1.698840,1.123654,0.575186,0.383457,0.192357,0.228510,-0.036152,-0.040574,True,311.727516,236.241228,0.007452,0.242155,0.000032
dmavae,3,N1000_nX200_sx1,70,1000,200,1,1.900090,1.304260,0.595829,0.388012,1.741833,1.165867,0.575966,0.383977,0.158257,0.138393,0.019863,0.004035,True,315.919360,235.887507,0.019477,0.253330,0.000083
dmavae,3,N1000_nX200_sx1,71,1000,200,1,1.305501,0.987449,0.318052,0.202029,1.683591,1.106912,0.576679,0.384453,-0.378090,-0.119462,-0.258628,-0.182424,True,308.744056,240.238629,0.010993,0.221884,0.000046
dmavae,3,N1000_nX200_sx1,72,1000,200,1,1.676528,0.915395,0.761133,0.500954,1.718017,1.143086,0.574931,0.383287,-0.041489,-0.227691,0.186202,0.117667,True,310.227024,239.106772,0.021276,0.229252,0.000089
dmavae,3,N1000_nX200_sx1,73,1000,200,1,1.761084,0.953791,0.807292,0.568496,1.694772,1.118935,0.575837,0.383891,0.066312,-0.165144,0.231455,0.184605,True,311.584405,235.937937,0.015199,0.242780,0.000064
dmavae,3,N1000_nX200_sx1,74,1000,200,1,1.730411,0.944248,0.786163,0.508198,1.702142,1.126951,0.575191,0.383461,0.028269,-0.182702,0.210972,0.124738,True,312.585462,236.665531,0.007060,0.242877,0.000030
dmavae,3,N1000_nX200_sx1,75,1000,200,1,1.611351,0.930433,0.680918,0.448724,1.677494,1.102334,0.575161,0.383440,-0.066143,-0.171901,0.105757,0.065283,True,308.340276,238.492252,0.010236,0.226529,0.000043
dmavae,3,N1000_nX200_sx1,76,1000,200,1,1.656634,0.935055,0.721579,0.524932,1.718630,1.144435,0.574195,0.382797,-0.061996,-0.209380,0.147384,0.142135,True,303.826254,238.012658,0.012074,0.216616,0.000051
dmavae,3,N1000_nX200_sx1,77,1000,200,1,1.985523,1.203113,0.782410,0.544818,1.703282,1.126944,0.576337,0.384225,0.282241,0.076169,0.206072,0.160593,True,310.871959,240.005535,0.014227,0.227960,0.000059
dmavae,3,N1000_nX200_sx1,78,1000,200,1,1.549794,0.979080,0.570713,0.410745,1.691707,1.115589,0.576118,0.384079,-0.141913,-0.136508,-0.005405,0.026666,True,305.281458,237.221943,0.014339,0.222940,0.000060
dmavae,3,N1000_nX200_sx1,79,1000,200,1,1.490394,0.944755,0.545639,0.359561,1.736438,1.161228,0.575211,0.383474,-0.246045,-0.216473,-0.029572,-0.023913,True,306.007359,236.058808,0.013993,0.228585,0.000059
dmavae,3,N1000_nX200_sx1,80,1000,200,1,1.667952,0.979418,0.688534,0.467451,1.712007,1.135814,0.576194,0.384129,-0.044055,-0.156395,0.112340,0.083322,True,312.842554,237.340916,0.013438,0.241341,0.000057
dmavae,3,N1000_nX200_sx1,81,1000,200,1,1.898441,1.149158,0.749283,0.599886,1.700052,1.125133,0.574919,0.383279,0.198390,0.024025,0.174365,0.216607,True,307.912153,237.110925,0.020101,0.229940,0.000085
dmavae,3,N1000_nX200_sx1,82,1000,200,1,1.784382,1.407620,0.376761,0.253332,1.721448,1.145774,0.575674,0.383783,0.062933,0.261846,-0.198913,-0.130451,True,307.910684,236.976171,0.012906,0.230374,0.000054
dmavae,3,N1000_nX200_sx1,83,1000,200,1,1.681104,1.103679,0.577424,0.412846,1.696370,1.120406,0.575964,0.383976,-0.015266,-0.016727,0.001461,0.028871,True,304.886604,239.036241,0.018356,0.215983,0.000077
dmavae,3,N1000_nX200_sx1,84,1000,200,1,1.422312,0.936207,0.486106,0.288467,1.673667,1.097651,0.576016,0.384011,-0.251355,-0.161444,-0.089911,-0.095544,True,305.794864,237.823978,0.013392,0.222276,0.000056
dmavae,3,N1000_nX200_sx1,85,1000,200,1,1.623030,1.196526,0.426504,0.280417,1.705630,1.129715,0.575915,0.383943,-0.082600,0.066811,-0.149411,-0.103526,True,308.982069,237.737490,0.013797,0.230578,0.000058
dmavae,3,N1000_nX200_sx1,86,1000,200,1,1.731089,1.218576,0.512513,0.322833,1.713597,1.137825,0.575772,0.383848,0.017492,0.080751,-0.063260,-0.061015,True,311.803753,236.482225,0.013141,0.241567,0.000056
dmavae,3,N1000_nX200_sx1,87,1000,200,1,1.626494,1.057780,0.568713,0.404611,1.703012,1.128571,0.574441,0.382961,-0.076518,-0.070790,-0.005728,0.021651,True,306.583125,236.772293,0.018689,0.227706,0.000079
dmavae,3,N1000_nX200_sx1,88,1000,200,1,1.958316,1.353761,0.604554,0.408887,1.707637,1.131483,0.576154,0.384103,0.250679,0.222279,0.028400,0.024784,True,311.176325,237.826351,0.019757,0.235718,0.000083
dmavae,3,N1000_nX200_sx1,89,1000,200,1,1.630283,1.040652,0.589631,0.391236,1.697127,1.121650,0.575477,0.383652,-0.066845,-0.080998,0.014154,0.007584,True,306.482976,235.200343,0.037458,0.232583,0.000159
dmavae,3,N1000_nX200_sx1,90,1000,200,1,1.973050,1.224284,0.748766,0.479061,1.730375,1.154914,0.575461,0.383640,0.242675,0.069370,0.173306,0.095420,True,305.825652,236.353800,0.014353,0.227162,0.000061
dmavae,3,N1000_nX200_sx1,91,1000,200,1,1.685586,1.163973,0.521613,0.390474,1.685532,1.110524,0.575008,0.383339,0.000055,0.053450,-0.053395,0.007136,True,307.561040,236.545397,0.013542,0.230899,0.000057
dmavae,3,N1000_nX200_sx1,92,1000,200,1,1.765335,1.003382,0.761953,0.537642,1.703717,1.127516,0.576201,0.384134,0.061619,-0.124134,0.185752,0.153508,True,304.068924,233.957654,0.018679,0.230577,0.000080
dmavae,3,N1000_nX200_sx1,93,1000,200,1,1.986775,1.302971,0.683804,0.367369,1.724402,1.149516,0.574886,0.383257,0.262373,0.153455,0.108918,-0.015889,True,303.689479,237.437385,0.023402,0.218157,0.000099
dmavae,3,N1000_nX200_sx1,94,1000,200,1,1.398492,0.826832,0.571660,0.369077,1.723423,1.147309,0.576115,0.384076,-0.324931,-0.320477,-0.004455,-0.014999,True,305.981435,234.730534,0.010688,0.232860,0.000046
dmavae,3,N1000_nX200_sx1,95,1000,200,1,1.731235,0.999253,0.731981,0.499500,1.698717,1.121729,0.576989,0.384659,0.032517,-0.122476,0.154993,0.114841,True,305.002292,238.544493,0.011018,0.217893,0.000046
dmavae,3,N1000_nX200_sx1,96,1000,200,1,1.933229,1.295022,0.638207,0.438823,1.708260,1.132257,0.576003,0.384002,0.224969,0.162765,0.062204,0.054821,True,306.254954,238.330237,0.012498,0.221791,0.000052
dmavae,3,N1000_nX200_sx1,97,1000,200,1,1.653418,0.953068,0.700350,0.457632,1.710628,1.134598,0.576030,0.384020,-0.057210,-0.181530,0.124320,0.073612,True,306.462075,238.610143,0.013594,0.221404,0.000057
dmavae,3,N1000_nX200_sx1,98,1000,200,1,1.728828,1.004516,0.724312,0.446249,1.710642,1.135386,0.575256,0.383504,0.018186,-0.130870,0.149056,0.062745,True,313.928481,234.091400,0.006289,0.254316,0.000027
dmavae,3,N1000_nX200_sx1,99,1000,200,1,1.802238,1.165379,0.636859,0.396686,1.686600,1.111699,0.574902,0.383268,0.115638,0.053680,0.061958,0.013419,True,308.295195,237.791387,0.017468,0.228689,0.000073
dmavae,3,N1000_nX200_sx1,100,1000,200,1,1.791014,1.011825,0.779189,0.462563,1.687037,1.111450,0.575587,0.383725,0.103977,-0.099625,0.203601,0.078838,True,308.227705,237.475776,0.025066,0.229544,0.000106
dmavae,7,N1000_nX200_sx3,1,1000,200,3,1.469577,0.900241,0.569336,0.320040,1.662181,1.086911,0.575270,0.383513,-0.192604,-0.186670,-0.005934,-0.063473,True,317.378458,269.529944,0.023137,0.150762,0.000086
dmavae,7,N1000_nX200_sx3,2,1000,200,3,1.813824,1.077974,0.735850,0.500897,1.720502,1.145814,0.574688,0.383125,0.093322,-0.067840,0.161162,0.117772,True,318.082032,269.589637,0.005390,0.152452,0.000020
dmavae,7,N1000_nX200_sx3,3,1000,200,3,1.475963,0.987586,0.488377,0.338871,1.718411,1.142938,0.575473,0.383649,-0.242448,-0.155352,-0.087096,-0.044778,True,319.038174,271.353850,0.015264,0.149463,0.000056
dmavae,7,N1000_nX200_sx3,4,1000,200,3,1.655798,1.060611,0.595187,0.403912,1.689913,1.114008,0.575905,0.383936,-0.034115,-0.053397,0.019282,0.019976,True,317.888183,271.175274,0.019302,0.146948,0.000071
dmavae,7,N1000_nX200_sx3,5,1000,200,3,1.863222,1.300750,0.562471,0.403734,1.687321,1.111747,0.575573,0.383715,0.175901,0.189003,-0.013102,0.020019,True,318.090725,270.622188,0.013183,0.149230,0.000049
dmavae,7,N1000_nX200_sx3,6,1000,200,3,1.666505,0.917386,0.749119,0.484472,1.730356,1.154033,0.576323,0.384215,-0.063851,-0.236647,0.172796,0.100256,True,316.717510,270.484158,0.009773,0.145977,0.000036
dmavae,7,N1000_nX200_sx3,7,1000,200,3,1.484095,0.907521,0.576573,0.406016,1.712686,1.137119,0.575567,0.383711,-0.228591,-0.229598,0.001006,0.022304,True,317.227622,268.889100,0.012690,0.152378,0.000047
dmavae,7,N1000_nX200_sx3,8,1000,200,3,1.949285,1.342205,0.607080,0.416239,1.701794,1.126839,0.574955,0.383303,0.247491,0.215366,0.032125,0.032936,True,319.275172,269.812093,0.011025,0.154923,0.000041
dmavae,7,N1000_nX200_sx3,9,1000,200,3,1.660416,1.185773,0.474643,0.298660,1.714603,1.139454,0.575149,0.383433,-0.054187,0.046319,-0.100506,-0.084772,True,316.151873,271.104381,0.020086,0.142487,0.000074
dmavae,7,N1000_nX200_sx3,10,1000,200,3,1.821730,1.187029,0.634702,0.419728,1.688255,1.113016,0.575239,0.383492,0.133476,0.074013,0.059463,0.036236,True,319.634308,270.062614,0.005259,0.155089,0.000019
dmavae,7,N1000_nX200_sx3,11,1000,200,3,1.794086,1.319213,0.474873,0.316507,1.678200,1.102959,0.575242,0.383494,0.115885,0.216254,-0.100369,-0.066988,True,317.595648,270.196701,0.016982,0.149243,0.000063
dmavae,7,N1000_nX200_sx3,12,1000,200,3,1.606094,0.942141,0.663953,0.378808,1.714413,1.138441,0.575972,0.383981,-0.108319,-0.196301,0.087981,-0.005173,True,314.667543,271.074272,0.008548,0.138538,0.000032
dmavae,7,N1000_nX200_sx3,13,1000,200,3,1.704592,1.093702,0.610890,0.372785,1.690792,1.114576,0.576216,0.384144,0.013800,-0.020874,0.034674,-0.011359,True,318.693050,268.937374,0.011874,0.156124,0.000044
dmavae,7,N1000_nX200_sx3,14,1000,200,3,1.757591,1.027993,0.729599,0.519342,1.692684,1.117105,0.575579,0.383719,0.064908,-0.089112,0.154020,0.135623,True,317.029617,270.639460,0.007820,0.146328,0.000029
dmavae,7,N1000_nX200_sx3,15,1000,200,3,1.498101,0.851875,0.646225,0.378896,1.696286,1.120615,0.575671,0.383781,-0.198185,-0.268740,0.070554,-0.004884,True,317.416603,270.985265,0.015661,0.146279,0.000058
dmavae,7,N1000_nX200_sx3,16,1000,200,3,1.625398,0.992304,0.633094,0.455602,1.704707,1.128926,0.575780,0.383854,-0.079309,-0.136623,0.057314,0.071748,True,317.216234,269.996219,0.010740,0.148857,0.000040
dmavae,7,N1000_nX200_sx3,17,1000,200,3,1.913348,1.144580,0.768767,0.488786,1.708982,1.133114,0.575868,0.383912,0.204365,0.011466,0.192899,0.104874,True,316.024080,270.224281,0.008097,0.144925,0.000030
dmavae,7,N1000_nX200_sx3,18,1000,200,3,1.574884,1.033822,0.541062,0.366795,1.727958,1.151470,0.576488,0.384326,-0.153074,-0.117648,-0.035427,-0.017531,True,318.136347,270.878121,0.010240,0.148547,0.000038
dmavae,7,N1000_nX200_sx3,19,1000,200,3,1.960294,1.306524,0.653770,0.444622,1.702930,1.127126,0.575803,0.383869,0.257365,0.179398,0.077967,0.060754,True,318.282457,271.850364,0.014939,0.145883,0.000055
dmavae,7,N1000_nX200_sx3,20,1000,200,3,1.669580,1.012825,0.656754,0.434654,1.668609,1.092887,0.575722,0.383814,0.000971,-0.080061,0.081033,0.050840,True,317.935876,270.936299,0.017754,0.147827,0.000066
dmavae,7,N1000_nX200_sx3,21,1000,200,3,1.601266,0.919815,0.681451,0.436614,1.708204,1.131564,0.576640,0.384427,-0.106938,-0.211748,0.104810,0.052187,True,317.683184,271.274153,0.008307,0.146086,0.000031
dmavae,7,N1000_nX200_sx3,22,1000,200,3,1.440904,0.999898,0.441005,0.304053,1.712266,1.136229,0.576037,0.384025,-0.271363,-0.136331,-0.135032,-0.079972,True,315.204083,271.325591,0.005577,0.139207,0.000021
dmavae,7,N1000_nX200_sx3,23,1000,200,3,1.795586,1.128155,0.667430,0.465936,1.714682,1.138929,0.575753,0.383835,0.080904,-0.010773,0.091677,0.082101,True,316.972381,270.048984,0.017981,0.148036,0.000067
dmavae,7,N1000_nX200_sx3,24,1000,200,3,1.697524,0.999376,0.698147,0.449359,1.697415,1.120981,0.576435,0.384290,0.000108,-0.121604,0.121713,0.065069,True,317.493643,269.947050,0.006415,0.149756,0.000024
dmavae,7,N1000_nX200_sx3,25,1000,200,3,1.714325,1.140489,0.573835,0.407555,1.684062,1.108913,0.575149,0.383433,0.030263,0.031577,-0.001314,0.024122,True,318.248446,270.599521,0.009065,0.149722,0.000034
dmavae,7,N1000_nX200_sx3,26,1000,200,3,1.968236,1.369371,0.598866,0.458807,1.702521,1.126243,0.576278,0.384185,0.265715,0.243127,0.022588,0.074622,True,316.370221,269.881464,0.016903,0.146944,0.000063
dmavae,7,N1000_nX200_sx3,27,1000,200,3,1.771415,1.037900,0.733516,0.520817,1.710231,1.134267,0.575964,0.383976,0.061184,-0.096367,0.157551,0.136840,True,316.556896,270.636705,0.011239,0.145061,0.000042
dmavae,7,N1000_nX200_sx3,28,1000,200,3,1.641989,0.870257,0.771732,0.510599,1.692273,1.116450,0.575823,0.383882,-0.050284,-0.246193,0.195909,0.126718,True,317.393155,269.406332,0.007131,0.151190,0.000026
dmavae,7,N1000_nX200_sx3,29,1000,200,3,1.877837,1.287343,0.590495,0.381104,1.701400,1.125620,0.575781,0.383854,0.176437,0.161723,0.014714,-0.002750,True,315.801193,271.183744,0.008749,0.141283,0.000032
dmavae,7,N1000_nX200_sx3,30,1000,200,3,1.858598,1.155689,0.702909,0.491108,1.728145,1.153559,0.574585,0.383057,0.130454,0.002130,0.128324,0.108051,True,317.352621,270.759048,0.010272,0.146820,0.000038
dmavae,7,N1000_nX200_sx3,31,1000,200,3,1.719375,1.013755,0.705620,0.481094,1.680904,1.106282,0.574621,0.383081,0.038471,-0.092528,0.130998,0.098013,True,319.023938,270.406527,0.007908,0.152394,0.000029
dmavae,7,N1000_nX200_sx3,32,1000,200,3,1.641041,1.113810,0.527231,0.324891,1.665469,1.090353,0.575116,0.383411,-0.024428,0.023457,-0.047885,-0.058520,True,317.665381,270.189979,0.014118,0.149451,0.000052
dmavae,7,N1000_nX200_sx3,33,1000,200,3,1.559754,0.970647,0.589107,0.376796,1.703499,1.127852,0.575646,0.383764,-0.143745,-0.157205,0.013461,-0.006968,True,315.491806,269.746120,0.011981,0.144998,0.000044
dmavae,7,N1000_nX200_sx3,34,1000,200,3,1.543360,0.913719,0.629641,0.452949,1.692392,1.117498,0.574894,0.383263,-0.149031,-0.203779,0.054747,0.069686,True,318.126559,271.300528,0.016455,0.147193,0.000061
dmavae,7,N1000_nX200_sx3,35,1000,200,3,1.695033,1.078910,0.616123,0.382058,1.710076,1.134429,0.575646,0.383764,-0.015043,-0.055520,0.040477,-0.001706,True,317.828954,271.454872,0.010441,0.145909,0.000038
dmavae,7,N1000_nX200_sx3,36,1000,200,3,1.774872,1.082468,0.692404,0.508406,1.707310,1.132852,0.574459,0.382972,0.067562,-0.050384,0.117945,0.125433,True,316.277861,270.077266,0.012599,0.146076,0.000047
dmavae,7,N1000_nX200_sx3,37,1000,200,3,1.752791,1.082228,0.670563,0.419173,1.704858,1.129161,0.575697,0.383798,0.047933,-0.046934,0.094867,0.035375,True,317.511170,270.340315,0.017815,0.148564,0.000066
dmavae,7,N1000_nX200_sx3,38,1000,200,3,1.595885,0.871585,0.724299,0.456969,1.668701,1.092938,0.575763,0.383842,-0.072816,-0.221352,0.148536,0.073127,True,315.416043,269.871210,0.009630,0.144396,0.000036
dmavae,7,N1000_nX200_sx3,39,1000,200,3,1.802929,1.023189,0.779741,0.440705,1.665879,1.091120,0.574759,0.383173,0.137050,-0.067931,0.204981,0.057533,True,313.556742,271.019645,0.007962,0.135660,0.000029
dmavae,7,N1000_nX200_sx3,40,1000,200,3,1.896807,1.331088,0.565718,0.408007,1.703158,1.128110,0.575048,0.383365,0.193649,0.202979,-0.009329,0.024642,True,318.098776,270.809588,0.015392,0.148662,0.000057
dmavae,7,N1000_nX200_sx3,41,1000,200,3,2.007235,1.334479,0.672756,0.428209,1.678392,1.103181,0.575211,0.383474,0.328843,0.231298,0.097545,0.044735,True,316.193430,271.222006,0.011459,0.142228,0.000042
dmavae,7,N1000_nX200_sx3,42,1000,200,3,1.491027,1.076351,0.414676,0.259574,1.742857,1.167314,0.575543,0.383695,-0.251830,-0.090963,-0.160866,-0.124121,True,319.720092,271.757650,0.008052,0.150014,0.000030
dmavae,7,N1000_nX200_sx3,43,1000,200,3,1.534123,0.853013,0.681110,0.419245,1.712750,1.137014,0.575736,0.383824,-0.178627,-0.284001,0.105374,0.035421,True,317.991264,270.533545,0.013346,0.149242,0.000049
dmavae,7,N1000_nX200_sx3,44,1000,200,3,2.006320,1.460532,0.545788,0.414429,1.664888,1.088576,0.576311,0.384208,0.341432,0.371956,-0.030524,0.030221,True,316.804773,270.707713,0.013137,0.145506,0.000049
dmavae,7,N1000_nX200_sx3,45,1000,200,3,1.603886,0.891661,0.712225,0.509096,1.703721,1.128977,0.574745,0.383163,-0.099835,-0.237315,0.137480,0.125933,True,317.926858,268.267434,0.014785,0.156198,0.000055
dmavae,7,N1000_nX200_sx3,46,1000,200,3,1.754349,0.994283,0.760065,0.451840,1.716624,1.140728,0.575896,0.383931,0.037725,-0.146444,0.184169,0.067909,True,317.146690,270.412285,0.019055,0.147359,0.000070
dmavae,7,N1000_nX200_sx3,47,1000,200,3,1.600946,0.922527,0.678419,0.472060,1.704840,1.129393,0.575447,0.383632,-0.103895,-0.206866,0.102971,0.088429,True,317.587179,270.492406,0.017236,0.148289,0.000064
dmavae,7,N1000_nX200_sx3,48,1000,200,3,1.915020,1.201137,0.713883,0.500025,1.725187,1.149204,0.575984,0.383989,0.189833,0.051933,0.137900,0.116036,True,315.056789,271.309616,0.012571,0.138855,0.000046
dmavae,7,N1000_nX200_sx3,49,1000,200,3,1.667926,1.121611,0.546315,0.374925,1.698544,1.122527,0.576016,0.384011,-0.030618,-0.000916,-0.029701,-0.009086,True,314.880273,269.915443,0.021326,0.142800,0.000079
dmavae,7,N1000_nX200_sx3,50,1000,200,3,1.527027,0.954390,0.572637,0.352550,1.719585,1.143625,0.575960,0.383974,-0.192558,-0.189235,-0.003323,-0.031423,True,317.743017,270.080001,0.009983,0.150005,0.000037
dmavae,7,N1000_nX200_sx3,51,1000,200,3,1.966022,1.077250,0.888773,0.593374,1.728156,1.151780,0.576376,0.384251,0.237866,-0.074530,0.312397,0.209124,True,319.563466,268.953525,0.010328,0.158372,0.000038
dmavae,7,N1000_nX200_sx3,52,1000,200,3,1.710884,1.003557,0.707327,0.439420,1.705253,1.128809,0.576444,0.384296,0.005631,-0.125252,0.130884,0.055124,True,319.632973,269.899396,0.006691,0.155596,0.000025
dmavae,7,N1000_nX200_sx3,53,1000,200,3,1.629803,0.856598,0.773205,0.445028,1.704041,1.127508,0.576533,0.384356,-0.074238,-0.270909,0.196672,0.060672,True,318.824463,270.621467,0.015402,0.151190,0.000057
